PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,TotalSpending,Deck,CabinNum,Side,Group,Group_Number,Group_Size,Is_Solo
0188_01,Earth,1,G/31/S,TRAPPIST-1e,56.0,0,0.0,0.0,0.0,0.0,0.0,Branda Romez,1,0.0,G,31,S,0188,01,1,1
0189_01,Earth,0,E/8/P,55 Cancri e,49.0,0,84.0,3.0,401.0,202.0,98.0,Helly Booters,0,788.0,E,8,P,0189,01,1,1
0190_01,Earth,1,G/32/S,55 Cancri e,11.0,0,0.0,0.0,0.0,0.0,0.0,UnKnown,0,0.0,G,32,S,0190,01,1,1
0192_01,Earth,1,G/29/P,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Tance Adavisons,1,0.0,G,29,P,0192,01,3,0
0192_02,Earth,0,G/29/P,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,Robyny Adavisons,0,0.0,G,29,P,0192,02,3,0
0192_03,Earth,0,G/29/P,TRAPPIST-1e,39.0,0,0.0,0.0,10.0,898.0,0.0,Lilace Adavisons,0,908.0,G,29,P,0192,03,3,0
0193_01,Mars,1,F/41/P,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Sps Raf,1,0.0,F,41,P,0193,01,3,0
0193_02,Mars,0,F/41/P,TRAPPIST-1e,23.0,0,0.0,0.0,8.0,1072.0,0.0,Frook Raf,0,1080.0,F,41,P,0193,02,3,0
0193_03,Mars,0,F/41/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Goles Raf,1,0.0,F,41,P,0193,03,3,0
0195_01,Mars,0,F/42/P,TRAPPIST-1e,39.0,0,406.0,0.0,867.0,0.0,0.0,Bar Floaf,1,1273.0,F,42,P,0195,01,1,1
0196_01,Mars,0,D/5/P,PSO J318.5-22,25.0,0,1052.0,0.0,719.0,0.0,7.0,Caper Emead,0,1778.0,D,5,P,0196,01,1,1
0197_01,Europa,0,C/5/P,TRAPPIST-1e,36.0,0,0.0,972.0,0.0,795.0,575.0,Astrak Dissper,0,2342.0,C,5,P,0197,01,1,1
0198_01,Earth,1,G/30/P,PSO J318.5-22,52.0,0,0.0,0.0,0.0,0.0,0.0,Jeroy Cookson,1,0.0,G,30,P,0198,01,1,1
0199_01,Earth,1,G/33/S,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Regana Morrows,0,0.0,G,33,S,0199,01,1,1
0200_01,Earth,1,G/31/P,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Elia Colomonson,1,0.0,G,31,P,0200,01,1,1
0201_01,Europa,1,B/3/S,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Kaffias Bacistion,1,0.0,B,3,S,0201,01,2,0
0201_02,Europa,1,B/3/S,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,Edaruma Bacistion,1,0.0,B,3,S,0201,02,2,0
0202_01,Europa,1,B/9/P,55 Cancri e,45.0,0,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,1,0.0,B,9,P,0202,01,2,0
0202_02,Europa,0,A/2/P,55 Cancri e,27.0,0,0.0,2433.0,0.0,878.0,443.0,Vegas Embleng,1,3754.0,A,2,P,0202,02,2,0
0203_01,Europa,1,C/8/S,TRAPPIST-1e,51.0,0,0.0,0.0,0.0,0.0,0.0,Ancham Heateele,1,0.0,C,8,S,0203,01,1,1
0205_01,Earth,0,G/34/S,TRAPPIST-1e,29.0,0,0.0,2.0,66.0,0.0,705.0,Carma Oneiles,0,773.0,G,34,S,0205,01,1,1
0206_01,Europa,0,C/9/S,55 Cancri e,27.0,0,2.0,1720.0,12.0,1125.0,122.0,Nuson Brugashed,1,2981.0,C,9,S,0206,01,1,1
0207_01,Earth,1,G/32/P,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0,Thony Mcfaddennon,0,0.0,G,32,P,0207,01,1,1
0210_01,Earth,1,D/6/P,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,Arraid Inicont,1,0.0,D,6,P,0210,01,1,1
0211_01,Mars,0,F/44/P,TRAPPIST-1e,29.0,0,902.0,1.0,137.0,0.0,0.0,Pebuts Appie,1,1040.0,F,44,P,0211,01,3,0
0211_02,Mars,1,F/44/P,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Corsh Appie,1,0.0,F,44,P,0211,02,3,0
0211_03,Mars,0,F/44/P,TRAPPIST-1e,17.0,0,848.0,0.0,307.0,182.0,0.0,Picers Date,0,1337.0,F,44,P,0211,03,3,0
0212_01,Earth,0,E/9/P,TRAPPIST-1e,13.0,0,192.0,0.0,0.0,51.0,739.0,Inen Workmans,0,982.0,E,9,P,0212,01,2,0
0212_02,Earth,0,F/45/P,TRAPPIST-1e,35.0,0,147.0,188.0,0.0,10.0,387.0,Shally Workmans,0,732.0,F,45,P,0212,02,2,0
0213_01,Earth,0,F/46/P,TRAPPIST-1e,21.0,0,367.0,281.0,0.0,0.0,146.0,Carita Navages,0,794.0,F,46,P,0213,01,1,1
0216_01,Earth,0,F/40/S,55 Cancri e,21.0,0,0.0,56.0,0.0,0.0,1918.0,Searla Garnes,0,1974.0,F,40,S,0216,01,1,1
0217_01,Earth,0,F/47/P,TRAPPIST-1e,38.0,0,1517.0,0.0,0.0,27.0,0.0,Prilly Shieldson,0,1544.0,F,47,P,0217,01,1,1
0219_01,Earth,1,G/36/P,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Nica River,1,0.0,G,36,P,0219,01,1,1
0220_01,Earth,1,G/37/P,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,1,0.0,G,37,P,0220,01,7,0
0220_02,Earth,0,G/37/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,1,0.0,G,37,P,0220,02,7,0
0220_03,Earth,1,G/37/P,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,0,0.0,G,37,P,0220,03,7,0
0220_04,Earth,0,E/10/P,TRAPPIST-1e,25.0,0,122.0,84.0,0.0,0.0,0.0,Dont Wilsoney,0,206.0,E,10,P,0220,04,7,0
0220_05,Earth,0,F/48/P,TRAPPIST-1e,16.0,0,0.0,3.0,0.0,0.0,1099.0,Velyne Wilsoney,0,1102.0,F,48,P,0220,05,7,0
0220_06,Earth,0,G/37/P,55 Cancri e,1.0,0,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,0,0.0,G,37,P,0220,06,7,0
0220_07,Earth,1,G/37/P,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,1,0.0,G,37,P,0220,07,7,0
0221_01,Mars,0,E/13/S,55 Cancri e,21.0,0,2237.0,0.0,119.0,0.0,0.0,Cowhex Blan,0,2356.0,E,13,S,0221,01,7,0
0221_02,Mars,0,E/13/S,TRAPPIST-1e,23.0,0,1215.0,80.0,1.0,2.0,0.0,Yogark Reke,0,1298.0,E,13,S,0221,02,7,0
0221_03,Mars,0,E/13/S,TRAPPIST-1e,33.0,0,1933.0,12.0,188.0,1.0,0.0,Jacks Reke,0,2134.0,E,13,S,0221,03,7,0
0221_04,Mars,1,E/13/S,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Eerch Reke,1,0.0,E,13,S,0221,04,7,0
0221_05,Mars,0,E/13/S,TRAPPIST-1e,41.0,0,1230.0,0.0,301.0,43.0,1023.0,Panbug Reke,0,2597.0,E,13,S,0221,05,7,0
0221_06,Mars,0,E/13/S,TRAPPIST-1e,16.0,0,915.0,0.0,221.0,234.0,0.0,Gran Reke,0,1370.0,E,13,S,0221,06,7,0
0221_07,Mars,1,E/13/S,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Rohs Reke,0,0.0,E,13,S,0221,07,7,0
0222_01,Mars,0,F/41/S,TRAPPIST-1e,20.0,0,1406.0,0.0,0.0,11.0,0.0,Gone Perte,0,1417.0,F,41,S,0222,01,3,0
0222_02,Mars,1,F/41/S,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Colf Deva,1,0.0,F,41,S,0222,02,3,0
0222_03,Mars,1,E/14/S,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Grake Perte,1,0.0,E,14,S,0222,03,3,0
0223_01,Earth,0,G/35/S,TRAPPIST-1e,21.0,0,0.0,2.0,665.0,0.0,9.0,Evan Sykess,0,676.0,G,35,S,0223,01,1,1
0224_01,Mars,0,F/42/S,TRAPPIST-1e,32.0,1,181.0,0.0,5.0,1634.0,0.0,Blues Queen,0,1820.0,F,42,S,0224,01,1,1
0225_01,Earth,1,G/38/P,PSO J318.5-22,58.0,0,0.0,0.0,0.0,0.0,0.0,Carly Hortis,1,0.0,G,38,P,0225,01,1,1
0229_01,Earth,0,F/43/S,TRAPPIST-1e,24.0,0,4.0,7.0,0.0,713.0,79.0,Done Sellahaney,0,803.0,F,43,S,0229,01,1,1
0231_01,Mars,0,F/44/S,TRAPPIST-1e,30.0,0,85.0,0.0,1.0,1720.0,0.0,Krus Nate,0,1806.0,F,44,S,0231,01,1,1
0232_01,Earth,1,G/36/S,PSO J318.5-22,27.0,0,0.0,0.0,0.0,0.0,0.0,Nica Bakerrison,0,0.0,G,36,S,0232,01,1,1
0233_01,Mars,0,F/45/S,TRAPPIST-1e,32.0,0,56.0,0.0,256.0,1438.0,0.0,Teda Wist,0,1750.0,F,45,S,0233,01,1,1
0234_01,Earth,0,F/50/P,TRAPPIST-1e,43.0,0,0.0,888.0,0.0,0.0,0.0,Keitha Josey,0,888.0,F,50,P,0234,01,1,1
0237_01,Europa,1,B/11/P,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Weias Aginge,1,0.0,B,11,P,0237,01,1,1
0239_01,Mars,0,B/82/S,TRAPPIST-1e,37.0,0,637.0,0.0,0.0,92.0,319.0,Diedow Resty,0,1048.0,B,82,S,0239,01,1,1
0240_01,Mars,1,F/52/P,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Puffes Crie,1,0.0,F,52,P,0240,01,1,1
0241_01,Europa,0,E/11/P,55 Cancri e,33.0,0,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod,0,7177.0,E,11,P,0241,01,1,1
0242_01,Earth,0,F/46/S,TRAPPIST-1e,18.0,0,313.0,1.0,691.0,283.0,0.0,Almone Sté,0,1288.0,F,46,S,0242,01,1,1
0243_01,Earth,1,G/37/S,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,0,0.0,G,37,S,0243,01,1,1
0244_01,Mars,1,B/82/S,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Froos Sad,1,0.0,B,82,S,0244,01,2,0
0244_02,Mars,1,F/47/S,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,Tous Sad,1,0.0,F,47,S,0244,02,2,0
0245_01,Europa,0,C/6/P,55 Cancri e,46.0,0,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,1,3578.0,C,6,P,0245,01,2,0
0245_02,Europa,0,C/6/P,TRAPPIST-1e,33.0,0,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,0,12378.0,C,6,P,0245,02,2,0
0246_01,Mars,0,D/8/P,TRAPPIST-1e,21.0,0,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,0,3261.0,D,8,P,0246,01,1,1
0248_01,Europa,0,C/10/S,TRAPPIST-1e,33.0,0,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,0,9684.0,C,10,S,0248,01,1,1
0250_01,Earth,1,G/38/S,PSO J318.5-22,47.0,0,0.0,0.0,0.0,0.0,0.0,Camily Kramosley,0,0.0,G,38,S,0250,01,1,1
0251_01,Earth,1,C/11/S,55 Cancri e,54.0,0,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,1,0.0,C,11,S,0251,01,1,1
0252_01,Earth,0,F/53/P,TRAPPIST-1e,30.0,0,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,0,1571.0,F,53,P,0252,01,1,1
0253_01,Earth,0,G/42/P,TRAPPIST-1e,29.0,0,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,0,888.0,G,42,P,0253,01,1,1
0254_01,Earth,0,F/54/P,TRAPPIST-1e,21.0,0,702.0,172.0,408.0,2.0,6.0,Race Stenson,1,1290.0,F,54,P,0254,01,1,1
0255_01,Europa,1,A/3/S,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,1,0.0,A,3,S,0255,01,1,1
0257_01,Mars,0,F/49/S,55 Cancri e,21.0,0,1664.0,0.0,0.0,0.0,0.0,Errohs Berte,0,1664.0,F,49,S,0257,01,2,0
0257_02,Mars,1,F/49/S,TRAPPIST-1e,60.0,0,0.0,0.0,0.0,0.0,0.0,Squars Berte,1,0.0,F,49,S,0257,02,2,0
0258_01,Earth,0,F/50/S,TRAPPIST-1e,22.0,0,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins,0,704.0,F,50,S,0258,01,1,1
0260_01,Europa,0,E/16/S,TRAPPIST-1e,26.0,0,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,0,7845.0,E,16,S,0260,01,1,1
0261_01,Earth,0,F/56/P,TRAPPIST-1e,26.0,0,66.0,29.0,0.0,0.0,803.0,Dord Bookerson,0,898.0,F,56,P,0261,01,1,1
0263_01,Earth,1,G/43/P,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Maen Merkins,1,0.0,G,43,P,0263,01,1,1
0265_01,Europa,1,D/8/S,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,Etair Herpumble,1,0.0,D,8,S,0265,01,1,1
0267_01,Earth,0,F/51/S,TRAPPIST-1e,13.0,0,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,0,873.0,F,51,S,0267,01,1,1
0269_01,Earth,0,F/52/S,55 Cancri e,47.0,0,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,1,823.0,F,52,S,0269,01,1,1
0270_01,Earth,0,F/59/P,TRAPPIST-1e,63.0,0,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,0,1393.0,F,59,P,0270,01,1,1
0275_01,Europa,1,D/9/S,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,1,0.0,D,9,S,0275,01,1,1
0277_01,Earth,0,F/61/P,55 Cancri e,50.0,0,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,1,2487.0,F,61,P,0277,01,1,1
0278_01,Earth,0,B/82/S,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,888.0,0.0,Judya Beachez,0,888.0,B,82,S,0278,01,2,0
0278_02,Earth,0,G/45/P,TRAPPIST-1e,45.0,0,0.0,97.0,0.0,14.0,333.0,Marice Beachez,0,444.0,G,45,P,0278,02,2,0
0281_01,Earth,0,F/63/P,TRAPPIST-1e,19.0,0,0.0,0.0,2078.0,0.0,0.0,Derine Pierry,1,2078.0,F,63,P,0281,01,1,1
0282_01,Earth,0,F/54/S,TRAPPIST-1e,21.0,0,0.0,918.0,0.0,0.0,0.0,Valex Baketton,1,918.0,F,54,S,0282,01,1,1
0283_01,Earth,1,G/46/P,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,Jacky Santin,1,0.0,G,46,P,0283,01,2,0
0283_02,Earth,0,F/64/P,TRAPPIST-1e,22.0,0,146.0,654.0,1.0,0.0,2.0,Roydo Santin,1,803.0,F,64,P,0283,02,2,0
0285_01,Europa,1,E/16/P,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,1,0.0,E,16,P,0285,01,2,0
0285_02,Europa,1,E/16/P,55 Cancri e,42.0,0,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,1,0.0,E,16,P,0285,02,2,0
0286_01,Earth,0,F/65/P,55 Cancri e,57.0,0,3.0,1281.0,29.0,162.0,13.0,Carita Jimes,0,1488.0,F,65,P,0286,01,1,1
0287_01,Europa,1,B/82/S,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,1,0.0,B,82,S,0287,01,2,0
0287_02,Europa,0,B/12/P,TRAPPIST-1e,28.0,0,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty,0,2085.0,B,12,P,0287,02,2,0
0288_01,Earth,0,F/55/S,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,828.0,Gory Delez,0,828.0,F,55,S,0288,01,1,1
0289_01,Europa,1,C/12/S,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,1,0.0,C,12,S,0289,01,1,1
0290_01,Europa,0,B/7/S,55 Cancri e,26.0,0,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,1,5877.0,B,7,S,0290,01,4,0
0290_02,Europa,1,B/7/S,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,Algor Excialing,1,0.0,B,7,S,0290,02,4,0
0290_03,Europa,1,B/7/S,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing,1,0.0,B,7,S,0290,03,4,0
0290_04,Europa,0,B/7/S,55 Cancri e,9.0,0,0.0,0.0,0.0,0.0,0.0,Atino Excialing,1,0.0,B,7,S,0290,04,4,0
0291_01,Europa,0,D/10/S,TRAPPIST-1e,40.0,0,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril,1,7678.0,D,10,S,0291,01,1,1
0294_01,Europa,1,B/8/S,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Phonons Roforhauge,1,0.0,B,8,S,0294,01,1,1
0297_01,Earth,0,G/47/P,TRAPPIST-1e,24.0,0,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox,1,1433.0,G,47,P,0297,01,1,1
0298_01,Europa,1,A/3/P,55 Cancri e,57.0,0,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,1,0.0,A,3,P,0298,01,1,1
0301_01,Earth,1,B/82/S,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Margia Wriggins,0,0.0,B,82,S,0301,01,1,1
0302_01,Earth,0,F/67/P,TRAPPIST-1e,23.0,0,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,0,1385.0,F,67,P,0302,01,1,1
0303_01,Earth,1,G/41/S,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,1,0.0,G,41,S,0303,01,1,1
0304_01,Europa,0,E/18/S,TRAPPIST-1e,28.0,0,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,0,7439.0,E,18,S,0304,01,1,1
0305_01,Europa,0,C/7/P,55 Cancri e,23.0,0,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,0,3073.0,C,7,P,0305,01,1,1
0306_01,Earth,0,E/19/S,TRAPPIST-1e,23.0,0,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,0,904.0,E,19,S,0306,01,1,1
0307_01,Earth,0,F/59/S,TRAPPIST-1e,18.0,0,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,1,1359.0,F,59,S,0307,01,1,1
0309_01,Earth,0,F/60/S,TRAPPIST-1e,18.0,0,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,0,1357.0,F,60,S,0309,01,1,1
0310_01,Europa,0,B/82/S,TRAPPIST-1e,67.0,0,0.0,230.0,0.0,4476.0,241.0,Naviton Coudered,0,4947.0,B,82,S,0310,01,1,1
0313_01,Earth,0,F/68/P,PSO J318.5-22,60.0,0,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,1,552.0,F,68,P,0313,01,4,0
0313_02,Earth,1,G/50/P,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,Jona Mckinsond,1,0.0,G,50,P,0313,02,4,0
0313_03,Earth,0,F/68/P,55 Cancri e,49.0,0,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,1,649.0,F,68,P,0313,03,4,0
0313_04,Earth,0,G/50/P,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,1,0.0,G,50,P,0313,04,4,0
0314_01,Earth,0,G/51/P,55 Cancri e,26.0,0,386.0,0.0,74.0,0.0,1330.0,Kell Kochroeders,0,1790.0,G,51,P,0314,01,1,1
0315_01,Earth,1,G/42/S,PSO J318.5-22,35.0,0,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,1,0.0,G,42,S,0315,01,1,1
0316_01,Europa,0,B/9/S,TRAPPIST-1e,24.0,0,0.0,2628.0,0.0,170.0,0.0,Hallah Sorbitter,1,2798.0,B,9,S,0316,01,2,0
0316_02,Europa,1,B/9/S,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Beneba Sorbitter,1,0.0,B,9,S,0316,02,2,0
0320_01,Earth,0,G/44/S,TRAPPIST-1e,18.0,0,0.0,2.0,0.0,0.0,0.0,Breney Bellarkerd,0,2.0,G,44,S,0320,01,2,0
0320_02,Earth,0,G/44/S,TRAPPIST-1e,21.0,0,0.0,5.0,3.0,0.0,0.0,Garley Bellarkerd,0,8.0,G,44,S,0320,02,2,0
0321_01,Earth,0,F/61/S,TRAPPIST-1e,59.0,1,1018.0,0.0,209.0,0.0,0.0,Quites Bache,0,1227.0,F,61,S,0321,01,1,1
0322_01,Earth,1,G/45/S,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0,Annya Blange,0,0.0,G,45,S,0322,01,1,1
0324_01,Earth,1,G/53/P,55 Cancri e,43.0,0,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,0,0.0,G,53,P,0324,01,1,1
0326_01,Earth,1,G/47/S,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,0,0.0,G,47,S,0326,01,1,1
0327_01,Earth,0,B/82/S,TRAPPIST-1e,19.0,0,17.0,0.0,784.0,0.0,2.0,Jasony Ocherman,1,803.0,B,82,S,0327,01,1,1
0330_01,Europa,0,C/14/S,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,1,0.0,C,14,S,0330,01,3,0
0330_02,Europa,0,C/14/S,TRAPPIST-1e,32.0,0,247.0,4651.0,0.0,46.0,202.0,UnKnown,1,5146.0,C,14,S,0330,02,3,0
0330_03,Europa,0,C/14/S,TRAPPIST-1e,33.0,0,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced,0,2168.0,C,14,S,0330,03,3,0
0331_01,Earth,0,F/72/P,TRAPPIST-1e,25.0,0,0.0,0.0,251.0,0.0,552.0,Lewise Burchard,0,803.0,F,72,P,0331,01,1,1
0333_01,Mars,1,F/73/P,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,Phios Melie,1,0.0,F,73,P,0333,01,1,1
0334_01,Mars,0,F/62/S,TRAPPIST-1e,29.0,0,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,0,7404.0,F,62,S,0334,01,1,1
0336_01,Earth,0,F/74/P,TRAPPIST-1e,44.0,0,695.0,1.0,16.0,0.0,0.0,Maura Cookson,0,712.0,F,74,P,0336,01,1,1
0337_01,Mars,1,F/63/S,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,Guanch Perle,1,0.0,F,63,S,0337,01,3,0
0337_02,Mars,0,F/63/S,TRAPPIST-1e,19.0,0,417.0,349.0,634.0,3.0,1057.0,Weros Perle,1,2460.0,F,63,S,0337,02,3,0
0337_03,Mars,0,F/63/S,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,UnKnown,1,0.0,F,63,S,0337,03,3,0
0338_01,Earth,1,G/48/S,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Ireen Guerson,1,0.0,G,48,S,0338,01,1,1
0340_01,Europa,1,B/10/S,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,Pentard Poille,1,0.0,B,10,S,0340,01,1,1
0341_01,Earth,1,G/57/P,PSO J318.5-22,5.0,0,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,0,0.0,G,57,P,0341,01,1,1
0343_01,Earth,0,F/76/P,PSO J318.5-22,31.0,0,121.0,0.0,0.0,274.0,907.0,Meremy Salez,0,1302.0,F,76,P,0343,01,1,1
0345_01,Mars,1,E/21/S,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,Berios Racke,0,0.0,E,21,S,0345,01,1,1
0346_01,Earth,1,G/59/P,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,1,0.0,G,59,P,0346,01,1,1
0347_01,Mars,0,F/64/S,TRAPPIST-1e,27.0,0,434.0,0.0,1434.0,0.0,0.0,Cousk Kraie,0,1868.0,F,64,S,0347,01,1,1
0348_01,Mars,0,D/12/P,TRAPPIST-1e,22.0,0,142.0,2876.0,202.0,3.0,0.0,Stray Mane,1,3223.0,D,12,P,0348,01,2,0
0348_02,Mars,0,B/82/S,TRAPPIST-1e,36.0,0,520.0,0.0,1865.0,0.0,0.0,Weet Mane,1,2385.0,B,82,S,0348,02,2,0
0350_01,Earth,1,G/60/P,PSO J318.5-22,14.0,0,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez,1,0.0,G,60,P,0350,01,1,1
0352_01,Mars,0,F/78/P,TRAPPIST-1e,23.0,0,2001.0,0.0,2975.0,0.0,0.0,Hits Strad,0,4976.0,F,78,P,0352,01,1,1
0355_01,Earth,1,B/82/S,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Tricky Warrison,1,0.0,B,82,S,0355,01,1,1
0356_01,Europa,1,B/15/P,55 Cancri e,36.0,0,0.0,0.0,0.0,0.0,0.0,Pharmus Gloyanthy,1,0.0,B,15,P,0356,01,1,1
0357_01,Earth,0,F/65/S,TRAPPIST-1e,41.0,0,0.0,1198.0,0.0,124.0,572.0,Eduard Mcleaney,0,1894.0,F,65,S,0357,01,1,1
0358_01,Earth,1,G/50/S,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Ronna Connon,1,0.0,G,50,S,0358,01,2,0
0358_02,Earth,1,G/50/S,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,Dandy Connon,1,0.0,G,50,S,0358,02,2,0
0359_01,Earth,0,F/66/S,PSO J318.5-22,26.0,0,148.0,0.0,453.0,0.0,88.0,Celine Popez,0,689.0,F,66,S,0359,01,1,1
0360_01,Earth,0,F/67/S,TRAPPIST-1e,15.0,0,358.0,212.0,33.0,0.0,112.0,Elancy Staffersby,0,715.0,F,67,S,0360,01,1,1
0361_01,Earth,0,F/68/S,55 Cancri e,33.0,0,0.0,36.0,0.0,280.0,417.0,Virgie Headardyer,1,733.0,F,68,S,0361,01,1,1
0365_01,Earth,0,G/51/S,55 Cancri e,27.0,0,0.0,0.0,0.0,685.0,21.0,Dandra Jacostaney,0,706.0,G,51,S,0365,01,1,1
0368_01,Mars,0,F/82/P,TRAPPIST-1e,26.0,0,2832.0,107.0,4447.0,15.0,4.0,Resers Perte,0,7405.0,F,82,P,0368,01,2,0
0368_02,Mars,1,F/82/P,TRAPPIST-1e,61.0,0,0.0,0.0,0.0,0.0,0.0,Batech Perte,1,0.0,F,82,P,0368,02,2,0
